"","ID","C_QuestionNum","C_Environment","C_Condition","C_Cycle","C_Trial","C_Question","C_Answer","C_AssignedWait","C_Response","C_QPresent","C_StartRT","C_WaitStart","C_WaitTime","C_TrialLength","C_CycleLength","C_Jitter","C_AverageWait","MC_Correct","Curiosity","CurSD","CurZ","Observed","UD_NWait","UD_NWaitZ","HT_NWait","HT_NWaitZ"
"1647",20,460,0,2,4,78,"What game show host took his stage name from the college in his West Virginia hometown? ","Peter Marshall",1.498,"W",167.034,0.478,1.001,1.501,6.52,600.9882364,3.141682031,9.967954545,0,62.4358974358974,30.6995584331307,0.159714322929176,0,48,0.549610182797086,33,0.401989335183312
"1648",20,745,0,2,4,79,"What was the most expensive drawing ever sold?  ","Danseuse au Repos by Edgar Degas",9.536,"W",176.727,1.769,2.304,9.539,15.847,600.9882364,2.526923372,9.967954545,0,69.3809523809524,27.7936230455419,1.09833446905908,0,48,0.549610182797086,33,0.401989335183312
"1649",20,18,0,2,4,80,"About half of the population of what Pacific island has the surname Christian?","Pitcairn Island",13.522,"W",195.131,5.301,5.823,13.525,23.356,600.9882364,2.557238877,9.967954545,0,63.4318181818182,31.3490459980751,0.29431243388229,0,48,0.549610182797086,33,0.401989335183312
"1650",20,436,0,2,4,81,"What event was won by the same team the first twenty-five times it was held, from 1851 to 1983?  ","The America's Cup ",3.339,"W",221.077,5.035,5.573,3.342,12.927,600.9882364,1.966604895,9.967954545,0,65.7619047619048,30.0704940251659,0.609222283206584,0,48,0.549610182797086,33,0.401989335183312
"1651",20,497,0,2,4,82,"What is an esker? ","A glacial ridge",18.662,"W",236.01,2.366,2.903,18.665,25.575,600.9882364,1.996418984,9.967954545,0,64.9487179487179,29.3275052485302,0.499320557235666,0,48,0.549610182797086,33,0.401989335183312
"1652",20,237,0,2,4,83,"The average male spends 2,965 hours doing what over the course of his lifetime?","Shaving",10.916,"W",263.624,3.72,4.255,10.919,19.184,600.9882364,3.281723351,9.967954545,1,70.7428571428571,32.1461212161545,1.28239510741935,0,48,0.549610182797086,33,0.401989335183312
"1653",20,852,0,2,4,86,"Which Constitutional Amendment deals with poll taxes? ","Twenty-fourth ",1.164,"W",313.978,6.509,7.041,1.167,12.228,600.9882364,3.137592506,9.967954545,0,53.78,32.2346562138406,-1.01012519316455,0,48,0.549610182797086,33,0.401989335183312
"1654",20,298,0,2,4,87,"Until 1790, what was known as Jenkins Hill? ","Capitol Hill",10.055,"W",329.379,2.509,3.037,10.058,17.098,600.9882364,2.011537304,9.967954545,0,53.6279069767442,30.9569772547813,-1.0306804770094,0,48,0.549610182797086,33,0.401989335183312
"1655",20,87,0,2,4,88,"Har Gobind Khorana won the 1968 Nobel Prize for Medicine for research into what?","Genetics",17.035,"W",348.534,6.17,6.707,17.038,27.759,600.9882364,3.412139594,9.967954545,0,51.219512195122,33.7879506593119,-1.35617363433486,0,48,0.549610182797086,33,0.401989335183312
"1656",20,208,0,2,4,90,"Pink Floyd's ""Chapter 24"" was inspired by what literary work?","The I Ching",17.872,"W",391.982,3.418,3.954,17.875,25.84,600.9882364,3.556486335,9.967954545,0,61.0952380952381,33.0157460761728,-0.0214750090769057,0,48,0.549610182797086,33,0.401989335183312
"1657",20,286,0,2,4,92,"The world's largest church is Our Lady of Peace Basilica in Yamoussoukro, what nation's capital?","Ivory Coast's ",12.679,"W",435.096,2.296,2.82,12.682,19.517,600.9882364,2.428362225,9.967954545,0,52.7666666666667,31.7812385919237,-1.14707660520324,0,48,0.549610182797086,33,0.401989335183312
"1658",20,264,0,2,4,93,"The Linke Scale is used to measure the blueness of what?","The sky",10.859,"W",457.087,3.672,4.204,10.862,19.084,600.9882364,2.670045703,9.967954545,1,57.3214285714286,29.5290963706567,-0.531503176561252,0,48,0.549610182797086,33,0.401989335183312
"1659",20,931,0,2,4,94,"Who is pictured on a US Purple Heart medal? ","George Washington",18.249,"W",478.878,4.522,5.056,18.252,27.326,600.9882364,2.91486108,9.967954545,1,65.3777777777778,31.3588387488562,0.557307744181886,0,48,0.549610182797086,33,0.401989335183312
"1660",20,850,0,2,4,95,"Which chess piece was originally called 'the elephant'? ","The bishop",3.149,"W",509.161,2.703,3.237,3.152,10.408,600.9882364,3.910746712,9.967954545,1,65.9714285714286,34.0246326982688,0.63753930449278,0,48,0.549610182797086,33,0.401989335183312
"1661",20,710,0,2,4,96,"What U.S. state's civil law is most closely based on the Napoleonic Code?  ","Louisiana's",7.168,"W",523.51,5.722,6.257,7.171,17.434,600.9882364,1.505017298,9.967954545,0,54.5660377358491,33.4448509512659,-0.903892649243264,0,48,0.549610182797086,33,0.401989335183312
"1662",20,432,0,2,4,99,"What English word comes from the name of a hot spring in Iceland's Haukadalur valley? ","Geyser",3.102,"W",571.096,9.528,10.061,3.104,17.182,600.9882364,1.019784123,9.967954545,0,52.3513513513514,32.4056032673845,-1.20320622909179,0,48,0.549610182797086,33,0.401989335183312
"1663",20,500,0,2,4,100,"What is called the ""bark lion sentinel dog"" in its native Tibet?  ","Lhasa Apso",5.073,"W",589.333,2.027,2.553,5.076,11.643,600.9882364,3.076253757,9.967954545,0,53.5681818181818,34.0699674932253,-1.03875229753508,0,48,0.549610182797086,33,0.401989335183312
"1664",21,547,0,1,1,1,"What is the surgical knife called an izmel used for? ","The circumcision at a bris ",0.991,"W",0.037,8.41,8.943,1,13.962,601.3456892,2.531916476,6.541,0,60.1372549019608,30.3802696550529,-0.150945881802566,0,33,-0.962211523464239,24,-1.0273060788018
"1665",21,534,0,1,1,2,"What is the only English word with three consecutive double letters?  ","Bookkeeper",18.425,"W",16.571,5.526,6.057,18.429,28.495,601.3456892,2.276027221,6.541,1,86.1818181818182,21.4836581780282,3.36896173376428,0,33,-0.962211523464239,24,-1.0273060788018
"1666",21,714,0,1,1,3,"What unorthodox scientific belief was championed by the Universal Zetetic Society?","A flat Earth",14.04,"S",47.373,7.139,7.674,3.113,11.296,601.3456892,3.654993675,6.541,NA,58.7179487179487,31.9851517508299,-0.342764289054917,1,33,-0.962211523464239,24,-1.0273060788018
"1667",21,829,0,1,1,4,"Which animal has tubular shaped eyeballs, which therefore cannot move?  ","Owl",7.239,"S",62.356,5.715,6.24,1.259,8.01,601.3456892,2.481599105,6.541,NA,66.8684210526316,30.1556064014562,0.758767317869933,1,33,-0.962211523464239,24,-1.0273060788018
"1668",21,14,0,1,1,5,"A conference on safety held at Columbia University's Teacher College in 1939 led to what change? ","School buses were painted yellow",7.627,"W",72.901,5.195,5.723,7.632,17.365,601.3456892,1.548426568,6.541,1,54.8409090909091,32.2943894485096,-0.866743945094127,0,33,-0.962211523464239,24,-1.0273060788018
"1669",21,967,0,1,1,7,"Who was the only person to be nearby at three different presidential assassinations? ","Robert Lincoln ",15.569,"W",105.604,5.524,6.056,15.574,25.641,601.3456892,1.515204871,6.541,0,70.8461538461538,33.4683970820066,1.29635559693458,0,33,-0.962211523464239,24,-1.0273060788018
"1670",21,498,0,1,1,8,"What is an osier?","A willow twig ",2.808,"W",132.8,2.616,3.154,2.812,9.975,601.3456892,1.55752121,6.541,0,58.2439024390244,31.4426306849513,-0.406831368598049,0,33,-0.962211523464239,24,-1.0273060788018
"1671",21,602,0,1,1,9,"What New York country club lent its name to the kind of dinner jacket first worn there in 1886?  ","Tuxedo Club ",4.967,"S",144.363,5.164,5.689,2.14,8.343,601.3456892,1.284105238,6.541,NA,61.265306122449,31.806560847177,0.00150958612293127,1,33,-0.962211523464239,24,-1.0273060788018
"1672",21,409,0,1,1,10,"What did Coleco name its 1983 home computer in the hope that it would take a bite out of Apple's sales?","Adam",2.2,"W",154.023,7.016,7.542,2.203,13.762,601.3456892,1.105566647,6.541,1,68.3333333333333,26.6372805565274,0.956749362628087,0,33,-0.962211523464239,24,-1.0273060788018
"1673",21,948,0,1,1,11,"Who solves crimes in Bayport, located on Barmet Bay? ","The Hardy Boys ",12.947,"S",168.923,5.1,5.622,2.885,9.027,601.3456892,2.202508398,6.541,NA,51.1891891891892,35.1819381042143,-1.36027177099251,1,33,-0.962211523464239,24,-1.0273060788018
"1674",21,753,0,1,1,12,"What was the only children's story ever published by James Bond creator Ian Fleming? ","Chitty Chitty Bang Bang ",18.425,"S",180.185,4.246,4.773,16.858,22.143,601.3456892,3.165054805,6.541,NA,68.6216216216216,31.6924030077937,0.995711357518188,1,33,-0.962211523464239,24,-1.0273060788018
"1675",21,671,0,1,1,13,"What sport used the term ""home run"" long before baseball?  ","Cricket",6.18,"W",205.547,4.716,5.24,6.183,15.43,601.3456892,1.957969157,6.541,1,69.9772727272727,25.1991958494467,1.17892681786432,0,33,-0.962211523464239,24,-1.0273060788018
"1676",21,855,0,1,1,14,"Which country did the Easter Bunny originate from? ","Germany",18.741,"W",222.966,2.777,3.303,18.744,26.059,601.3456892,3.444604926,6.541,1,56.7450980392157,35.4783557326181,-0.609393913588461,0,33,-0.962211523464239,24,-1.0273060788018
"1677",21,642,0,1,1,16,"What restaurant chain was the brainchild of Atari founder Nolan Bushnell? ","Chuck E. Cheese's",14.532,"S",266.331,7.444,7.975,4.086,12.58,601.3456892,1.726479211,6.541,NA,70.5483870967742,34.871037370744,1.25611259352763,1,33,-0.962211523464239,24,-1.0273060788018
"1678",21,787,0,1,1,17,"What's the most populous city in the Southern Hemisphere?","Sao Paulo",5.906,"W",280.663,4.752,5.289,5.909,15.213,601.3456892,3.031184572,6.541,1,64.7619047619048,33.2725694711157,0.474072863431552,0,33,-0.962211523464239,24,-1.0273060788018
"1679",21,814,0,1,1,19,"Where in the body would you find chyme secreted? ","The stomach ",10.788,"W",310.313,3.966,4.505,10.791,19.302,601.3456892,1.585570859,6.541,1,51.21875,32.7667557481369,-1.35627664456335,0,33,-0.962211523464239,24,-1.0273060788018
"1680",21,185,0,1,1,20,"Mohammed Khatami is both a former national librarian and a former president of what nation?","Iran",17.04,"S",331.235,5.012,5.54,2.376,8.426,601.3456892,2.999190363,6.541,NA,50.1851851851852,34.9970748503109,-1.49596232958546,1,33,-0.962211523464239,24,-1.0273060788018
"1681",21,801,0,1,1,21,"What's the only title shared by Oscar-nominated Best Picture and Oscar-nominated best Documentary feature?","Spellbound",15.277,"W",342.699,6.06,6.59,15.279,25.874,601.3456892,3.49021027,6.541,0,58.8,34.2627547584307,-0.331675105893887,0,33,-0.962211523464239,24,-1.0273060788018
"1682",21,285,0,1,1,23,"The world's first ""sister cities"" were what Spanish city and its midwestern namesake?","Toledo",5.785,"W",383.71,6.145,6.674,5.787,16.482,601.3456892,3.51792583,6.541,1,56.5454545454545,34.8347958529136,-0.636375615932148,0,33,-0.962211523464239,24,-1.0273060788018
"1683",21,670,0,1,1,24,"What spice is named for the capital of French Guiana? ","Cayenne pepper ",14.652,"W",403.749,9.642,10.178,14.655,28.846,601.3456892,2.409235004,6.541,1,53.390243902439,29.854545758377,-1.0628005036037,0,33,-0.962211523464239,24,-1.0273060788018
"1684",21,47,0,1,1,26,"Bauxite ore is mined so it can be processed into what metal?","Aluminum",11.203,"S",442.775,3.728,4.255,6.569,11.33,601.3456892,1.479925153,6.541,NA,61.06,33.4727485868607,-0.0262374172023122,1,33,-0.962211523464239,24,-1.0273060788018
"1685",21,697,0,1,1,28,"What animal is combined with a serpent to make the mythical creature the Cockatrice? ","Rooster",19.107,"S",468.036,9.147,9.678,1.669,11.864,601.3456892,2.042682815,6.541,NA,62.6341463414634,33.0671711048594,0.186507547487456,1,33,-0.962211523464239,24,-1.0273060788018
"1686",21,486,0,1,1,29,"What invention should have made Ts'ai Lun, a second-century inventor, a household name? ","Paper",16.057,"S",481.968,4.095,4.623,3.745,8.878,601.3456892,2.596799795,6.541,NA,68.8,29.7032380884842,1.01981909185644,1,33,-0.962211523464239,24,-1.0273060788018
"1687",21,981,0,1,1,30,"Who's the only U.S. president whose three initials spell a word? ","James A. Garfield",7.873,"W",493.481,4.582,5.106,7.876,16.999,601.3456892,2.945470314,6.541,1,76.1395348837209,28.9281387113365,2.01175297280993,0,33,-0.962211523464239,24,-1.0273060788018
"1688",21,336,0,1,1,32,"What area changed hands 72 times during the Civil War? ","Shenandoah Valley",11.53,"W",524.733,5.298,5.823,11.533,21.37,601.3456892,1.832158771,6.541,1,67.6511627906977,32.6539458134412,0.864554409603266,0,33,-0.962211523464239,24,-1.0273060788018
"1689",21,431,0,1,1,33,"What English dynasty collapsed in the Wars of the Roses?  ","The Plantagenets",13.331,"W",547.974,5.793,6.324,13.334,23.673,601.3456892,2.622083082,6.541,0,51,32.8879772503425,-1.38584058013914,0,33,-0.962211523464239,24,-1.0273060788018
"1690",21,954,0,1,1,34,"Who was banned from Saturday Night Live by viewer phone vote in 1982? ","Andy Kaufman",6.669,"W",574.303,4.752,5.29,6.672,15.981,601.3456892,1.917030555,6.541,1,74.1363636363636,29.9430396532925,1.74102554101956,0,33,-0.962211523464239,24,-1.0273060788018
"1691",21,397,0,1,1,35,"What country borders both of the world's only two nations with square flags? ","Italy ",16.626,"S",592.24,4.232,4.756,3.828,9.094,601.3456892,3.21420502,6.541,NA,54.3725490196078,34.7401558915983,-0.930042536976291,1,33,-0.962211523464239,24,-1.0273060788018
"1692",21,376,1,1,2,36,"What city has the only drive-thru post office in the world? ","Chicago",30.896,"S",0.021,3.579,4.105,2.586,7.209,602.3562718,2.648784254,8.2869375,NA,71.9756097560976,30.0154025500892,1.44900090782496,1,33,-0.962211523464239,24,-1.0273060788018
"1693",21,114,1,1,2,37,"In 1849, Walter Hunt received a patent for turning a single piece of wire into what?","A paper clip",1.517,"W",9.916,2.868,3.403,1.52,8.94,602.3562718,1.018898498,8.2869375,1,65.6486486486486,34.0899270037811,0.593915785214034,0,33,-0.962211523464239,24,-1.0273060788018
"1694",21,423,1,1,2,38,"What does an anemometer measure? ","Speed of wind",2.822,"S",19.91,2.922,3.454,1.116,5.09,602.3562718,2.447779106,8.2869375,NA,59.2765957446809,31.7220963502535,-0.267263467533013,1,33,-0.962211523464239,24,-1.0273060788018
"1695",21,799,1,1,2,39,"What's the only stock from the original Dow Jones Industrial Average that's still used in computing the index?","General Electric ",21.28,"W",27.484,5.236,5.773,21.283,31.064,602.3562718,3.974177903,8.2869375,1,60.8157894736842,34.742959825956,-0.0592423281368485,0,33,-0.962211523464239,24,-1.0273060788018
"1696",21,633,1,1,2,40,"What president was shot while walking to California Governor Jerry Brown's office?  ","Gerald Ford ",51.216,"S",62.557,5.453,5.99,27.295,33.805,602.3562718,1.023268973,8.2869375,NA,62,29.4996368016383,0.100803037386218,1,33,-0.962211523464239,24,-1.0273060788018
"1697",21,485,1,1,2,41,"What Internet portal was sued for copyright infringement in 2000 by the star of Young Einstein? ","Yahoo!",17.477,"S",97.428,7.292,7.825,2.923,11.263,602.3562718,1.238403787,8.2869375,NA,55.5609756097561,33.8186699771648,-0.769427372872528,1,33,-0.962211523464239,24,-1.0273060788018
"1698",21,115,1,1,2,44,"In 1893, who became the first woman ever to appear on a U.S. postage stamp?","Queen Isabella I ",8.822,"W",131.516,4.3,4.839,8.825,17.683,602.3562718,1.161436595,8.2869375,0,65.2413793103448,28.8662620327579,0.538873570450113,0,33,-0.962211523464239,24,-1.0273060788018
"1699",21,719,1,1,2,46,"What was first made by suspending paraffin in a solution of water and antifreeze? ","Lava lamp ",29.824,"W",160.365,6.771,7.308,29.826,41.141,602.3562718,2.445809527,8.2869375,1,59.6521739130435,32.3413855205881,-0.216504295998638,0,33,-0.962211523464239,24,-1.0273060788018
"1700",21,927,1,1,2,47,"Who is Jason Schwartzman's famous mother?  ","Talia Shire ",28.39,"S",203.996,2.652,3.187,1.209,4.905,602.3562718,1.894771859,8.2869375,NA,50.7297297297297,31.1061343080684,-1.42236745034861,1,33,-0.962211523464239,24,-1.0273060788018
"1701",21,600,1,1,2,48,"What nation is home to the only tunnel in the world longer than the Chunnel?  ","Japan ",6.94,"S",210.837,5.563,6.089,1.385,7.992,602.3562718,2.855092648,8.2869375,NA,61.1463414634146,31.3859530487842,-0.0145684185193021,1,33,-0.962211523464239,24,-1.0273060788018
"1702",21,554,1,1,2,49,"What island in Manila Bay was the site of a famous 1942 siege?  ","Corregidor",17.299,"W",221.715,4.925,5.457,17.302,26.777,602.3562718,3.476667801,8.2869375,0,51.6595744680851,31.516922021797,-1.29669947347901,0,33,-0.962211523464239,24,-1.0273060788018
"1703",21,819,1,1,2,51,"Where is the only royal palace in the United States? ","Hawaii",2.822,"W",265.497,3.758,4.288,2.825,11.125,602.3562718,1.161513,8.2869375,1,75.2708333333333,22.8991680452177,1.89434846231738,0,33,-0.962211523464239,24,-1.0273060788018
"1704",21,664,1,1,2,52,"What snack food is an ingredient in the explosive dynamite?  ","Peanuts ",55.316,"W",277.828,3.341,3.87,55.318,63.199,602.3562718,3.506741656,8.2869375,0,71.5555555555556,34.1324662531914,1.39223082634765,0,33,-0.962211523464239,24,-1.0273060788018
"1705",21,931,1,1,2,53,"Who is pictured on a US Purple Heart medal? ","George Washington",12.14,"W",344.568,3.304,3.837,12.143,19.984,602.3562718,1.00186586,8.2869375,1,65.3777777777778,31.3588387488562,0.557307744181886,0,33,-0.962211523464239,24,-1.0273060788018
"1706",21,853,1,1,2,54,"Which Constitutional Amendment deals with income tax? ","Sixteenth",2.285,"W",365.591,8.417,8.943,2.288,15.248,602.3562718,1.428579396,8.2869375,1,60.1590909090909,35.0726443335783,-0.14799475810873,0,33,-0.962211523464239,24,-1.0273060788018
"1707",21,216,1,1,2,55,"Shakespeare mentioned his wife only once in his will, making her the odd bequest of his ""second best"" what? ","Bed ",4.059,"W",382.393,8.575,9.11,4.062,17.183,602.3562718,2.863001191,8.2869375,0,61.8064516129032,34.5942378196511,0.0746450851716926,0,33,-0.962211523464239,24,-1.0273060788018
"1708",21,17,1,1,2,56,"A two-million gallon tank of what substance exploded in Boston in 1919, resulting in 21 deaths?","Molasses",87.944,"S",402.482,9.254,9.778,9.949,20.239,602.3562718,2.27337573,8.2869375,NA,70.8913043478261,31.8484105731926,1.30245766103814,1,33,-0.962211523464239,24,-1.0273060788018
"1709",21,20,1,1,2,57,"According to Norse sagas, who gave Greenland its misleading name in order to attract settlers? ","Eric the Red",58.277,"S",425.023,7.352,7.875,1.486,9.878,602.3562718,3.62901422,8.2869375,NA,56.9024390243902,35.1047040138845,-0.588129370735296,1,33,-0.962211523464239,24,-1.0273060788018
"1710",21,403,1,1,2,58,"What craylola color became 'midnight blue' in 1985 to remove an out-of-date geographical term? ","Prussian Blue ",1.517,"W",438.555,7.205,7.741,1.52,13.278,602.3562718,1.718638868,8.2869375,1,71.7555555555556,32.084515916812,1.41926071030265,0,33,-0.962211523464239,24,-1.0273060788018
"1711",21,585,1,1,2,59,"What metal was found in Nevada's famed Comstock Lode?  ","Silver",10.683,"W",453.588,3.956,4.489,10.686,19.184,602.3562718,1.074040394,8.2869375,1,61.0555555555556,31.9409673746021,-0.0268380812901956,0,33,-0.962211523464239,24,-1.0273060788018
"1712",21,896,1,1,2,60,"Which tree produces conkers? ","Horse chestnut tree ",6.011,"S",473.877,2.715,3.254,1.133,4.906,602.3562718,2.476659599,8.2869375,NA,54.9795918367347,34.1939869201677,-0.84800105246299,1,33,-0.962211523464239,24,-1.0273060788018
"1713",21,807,1,1,2,61,"When asked to define ""cool,"" what two words did James Brown use? ","James Brown",6.065,"W",481.285,4.659,5.189,6.068,15.262,602.3562718,1.97185639,8.2869375,1,55.0666666666667,30.6003565041621,-0.83623293972067,0,33,-0.962211523464239,24,-1.0273060788018
"1714",21,556,1,1,2,62,"What islands are home to most of the world's blue-footed boobies? ","The Galapagos Islands ",37.335,"S",498.554,4.014,4.538,1.427,6.475,602.3562718,2.625933234,8.2869375,NA,65.6829268292683,27.1683998649076,0.598548461435729,1,33,-0.962211523464239,24,-1.0273060788018
"1715",21,60,1,1,2,64,"Challenger Astronaut Bruce McCandless II became Earth's first human to ever do what?","Untethered space walk",27.986,"S",519.244,3.692,4.222,4.166,8.893,602.3562718,1.838186047,8.2869375,NA,64.875,26.5901345692393,0.489357619239437,1,33,-0.962211523464239,24,-1.0273060788018
"1716",21,227,1,1,2,65,"The ""Mohorovicic discontinuity"" divides what two outer layers of the earth?","The crust and the mantle",2.285,"S",530.005,3.17,3.704,1.322,5.54,602.3562718,2.976889794,8.2869375,NA,53.5121951219512,35.2343028533413,-1.04631886704577,1,33,-0.962211523464239,24,-1.0273060788018
"1717",21,453,1,1,2,66,"What former president coined the phrase ""lunatic fringe"" to refer to the wackos in his own reform movement?","Theodore Roosevelt ",28.592,"W",538.549,5.939,6.474,28.595,39.09,602.3562718,3.198940387,8.2869375,1,55.5142857142857,34.8107247069326,-0.77573748515471,0,33,-0.962211523464239,24,-1.0273060788018
"1718",21,332,1,1,2,67,"What are the bumps on the tongue that carry the taste buds called? ","Papillae",3.983,"W",580.879,3.153,3.687,3.985,11.693,602.3562718,3.454993127,8.2869375,1,62.7826086956522,31.7986114605851,0.206572148514508,0,33,-0.962211523464239,24,-1.0273060788018
"1719",21,951,0,1,3,69,"Who was assassinated by Carl Weiss?  ","Huey Long",16.698,"S",0.036,2.628,3.153,1.979,5.64,600.9806555,1.429616827,5.789,NA,58.9024390243902,35.2830021951426,-0.317830531185231,1,33,-0.962211523464239,24,-1.0273060788018
"1720",21,526,0,1,3,70,"What is the name of the ship that carried Captain Cook to Australia?  ","Endeavour ",9.669,"S",7.143,3.848,4.371,1.669,6.557,600.9806555,3.509072941,5.789,NA,64.1111111111111,29.3847689537394,0.386118479133508,1,33,-0.962211523464239,24,-1.0273060788018
"1721",21,545,0,1,3,71,"What is the second oldest continuously held American sporting event?  ","Westminster Kennel Club dog show ",14.152,"W",17.238,3.538,4.071,14.155,22.238,600.9806555,2.182624692,5.789,1,60.7045454545455,28.5987311032993,-0.0742768927768857,0,33,-0.962211523464239,24,-1.0273060788018
"1722",21,654,0,1,3,72,"What school has the most students over age 25, according to U.S. News & World Report?","University of Phoenix",1.799,"W",41.698,6.31,6.841,1.802,12.661,600.9806555,1.321130669,5.789,1,58.6052631578947,33.2521403283362,-0.35799367711324,0,33,-0.962211523464239,24,-1.0273060788018
"1723",21,223,0,1,3,73,"Student protests in which capital city inspired John Lennon's song  ""Revolution""? ","Paris",16.545,"S",55.714,6.246,6.774,9.888,17.17,600.9806555,2.688511672,5.789,NA,52.5510204081633,31.51260410831,-1.17622107191664,1,33,-0.962211523464239,24,-1.0273060788018
"1724",21,932,0,1,3,74,"Who is Rashida Jones's famous mother?","Peggy Lipton ",11.745,"W",75.619,4.805,5.339,11.748,21.103,600.9806555,1.166246324,5.789,0,53.1086956521739,35.4747035135176,-1.1008515862657,0,33,-0.962211523464239,24,-1.0273060788018
"1725",21,306,0,1,3,75,"What 1980 film is named for the legendary square-shaped capital of Kublai Khan? ","Xanadu ",2.083,"S",97.927,5.017,5.54,1.741,7.793,600.9806555,3.689232547,5.789,NA,58.2093023255814,35.1571696538998,-0.411507553854021,1,33,-0.962211523464239,24,-1.0273060788018
"1726",21,434,0,1,3,76,"What European country is named for the dark-looking Dinaric Alps? ","Montenegro",4.967,"S",109.44,5.128,5.656,1.568,7.742,600.9806555,2.633796964,5.789,NA,58.9130434782609,33.6404690725366,-0.316397345397574,1,33,-0.962211523464239,24,-1.0273060788018
"1727",21,631,0,1,3,78,"What port, its state's largest city, is nicknamed the Brick City? ","Newark, NJ ",11.53,"S",131.881,3.086,3.62,3.058,7.192,600.9806555,1.628187913,5.789,NA,55.4090909090909,32.0597684433732,-0.789954502040134,1,33,-0.962211523464239,24,-1.0273060788018
"1728",21,85,0,1,3,79,"Greeks consider which day of the week the unluckiest because it is the day that Constantinople fell in 1453? ","Tuesday",16.036,"S",140.758,5.362,5.889,6.977,13.381,600.9806555,1.844042689,5.789,NA,63.9761904761905,33.4368630335414,0.36788403360831,1,33,-0.962211523464239,24,-1.0273060788018
"1729",21,591,0,1,3,80,"What molecule is named for the Greek word for ""smell,"" because of the odor associated with lightning storms?","Ozone",5.23,"S",156.008,6.04,6.574,4.267,11.347,600.9806555,3.741519094,5.789,NA,59.0952380952381,31.8370925898719,-0.291773848626971,1,33,-0.962211523464239,24,-1.0273060788018
"1730",21,542,0,1,3,81,"What is the only type of lizard that has a voice? ","Gecko",1.743,"W",171.124,3.067,3.604,1.746,9.357,600.9806555,1.344154608,5.789,1,77.8048780487805,20.886861315424,2.23682313529405,0,33,-0.962211523464239,24,-1.0273060788018
"1731",21,9,0,1,3,82,"White Christmas playing on Armed Forces Radio was the secret signal for what event on April 30, 1975?","The evacuation of Saigon",6.929,"S",181.869,5.515,6.04,2.995,9.545,600.9806555,2.764719766,5.789,NA,69.7021276595745,30.9086416040795,1.14174112161094,1,33,-0.962211523464239,24,-1.0273060788018
"1732",21,557,0,1,3,83,"What Italian physician was the first to describe the way the ovaries connect to the uterus in humans?","Gabriele Falloppio ",14.761,"S",194.233,4.135,4.672,1.975,7.159,600.9806555,2.018460419,5.789,NA,53.4090909090909,31.2107004472849,-1.0602533415902,1,33,-0.962211523464239,24,-1.0273060788018
"1733",21,113,0,1,3,84,"In 1802, John Beckley became the librarian of what collection containing 740 books at the time?","Library of Congress",18.95,"S",203.46,6.747,7.274,3.545,11.329,600.9806555,1.840520822,5.789,NA,59.2558139534884,32.1877624063318,-0.270072114554565,1,33,-0.962211523464239,24,-1.0273060788018
"1734",21,108,0,1,3,85,"Ida May Fuller was the first U.S. citizen to receive a check for what?","Social Security",7.319,"W",216.658,3.422,3.954,7.322,15.297,600.9806555,3.427385233,5.789,1,59.275,30.5647589092322,-0.267479131500746,0,33,-0.962211523464239,24,-1.0273060788018
"1735",21,595,0,1,3,86,"What name is given to an eagle's nest?   ","Aerie",12.219,"S",235.412,2.78,3.303,2.789,6.608,600.9806555,1.180530348,5.789,NA,69.2083333333333,26.3244553667234,1.07500510493124,1,33,-0.962211523464239,24,-1.0273060788018
"1736",21,352,0,1,3,87,"What Blue Ridge peak in North Carolina is the highest point east of the Mississippi? ","Mount Mitchell",15.99,"S",243.237,5.283,5.807,5.228,11.547,600.9806555,2.238879908,5.789,NA,50.1666666666667,33.2110154122913,-1.49846509661833,1,33,-0.962211523464239,24,-1.0273060788018
"1737",21,237,0,1,3,89,"The average male spends 2,965 hours doing what over the course of his lifetime?","Shaving",7.493,"W",268.665,6.383,6.908,7.496,18.417,600.9806555,2.210060574,5.789,1,70.7428571428571,32.1461212161545,1.28239510741935,0,33,-0.962211523464239,24,-1.0273060788018
"1738",21,527,0,1,3,91,"What is the national tree of Jamaica? ","The Blue Mahoe ",15.279,"W",303.069,2.642,3.17,15.282,22.471,600.9806555,2.465415413,5.789,1,55.8095238095238,30.5959012839542,-0.735836227887794,0,33,-0.962211523464239,24,-1.0273060788018
"1739",21,649,0,1,3,92,"What road, which names a 2002 film, divides Wayne County from affluent Oakland and Maycomb Counties?","8 Mile Road ",3.318,"W",328.048,4.824,5.355,3.321,12.693,600.9806555,3.203886923,5.789,1,53.3777777777778,31.0624655762669,-1.0644852931185,0,33,-0.962211523464239,24,-1.0273060788018
"1740",21,661,0,1,3,93,"What slightly hallucinogenic spice did Malcolm X use to get high while in prison? ","Nutmeg",17.04,"W",343.981,5.162,5.69,17.043,26.743,600.9806555,3.88573133,5.789,1,60.2647058823529,34.1505657467042,-0.133720955752815,0,33,-0.962211523464239,24,-1.0273060788018
"1741",21,69,0,1,3,94,"During which war was ""The African Queen"" set?","World War I",4.818,"W",374.649,5.647,6.173,4.821,15.013,600.9806555,1.389638191,5.789,1,50.1944444444444,32.1174802822784,-1.49471094606903,0,33,-0.962211523464239,24,-1.0273060788018
